Entity	Code	Year	"GDP per capita, PPP (constant 2017 international $)"	Population (historical estimates)	"Homicide rate per 100,000 population - Both sexes - All ages"
Bosnia and Herzegovina	BIH	2002	7310.2744	4198410	2.1436687
Bosnia and Herzegovina	BIH	2004	8181.4995	4142858	1.6413782
Bosnia and Herzegovina	BIH	2007	9804.853	4007877	1.6467577
Bosnia and Herzegovina	BIH	2008	10507.673	3943390	1.6736863
Bosnia and Herzegovina	BIH	2009	10364.503	3877755	1.8309587
Bosnia and Herzegovina	BIH	2010	10637.086	3811093	1.4693967
Bosnia and Herzegovina	BIH	2011	10934.089	3743143	1.362492
Bosnia and Herzegovina	BIH	2012	11047.185	3674376	1.7145778
Bosnia and Herzegovina	BIH	2013	11484.3545	3617564	1.2715758
Bosnia and Herzegovina	BIH	2014	11768.1045	3571070	1.4001416
Bosnia and Herzegovina	BIH	2015	12292.545	3524328	1.6173314
Bosnia and Herzegovina	BIH	2016	12837.599	3480985	1.2927371
Bosnia and Herzegovina	BIH	2017	13402.434	3440025	1.2209207
Bosnia and Herzegovina	BIH	2018	14066.845	3400132	1.1470153
Bosnia and Herzegovina	BIH	2019	14634.738	3360718	1.2497354
Bosnia and Herzegovina	BIH	2020	14358.987	3318410	1.2958022
Bosnia and Herzegovina	BIH	2021	15666.54	3270948	0.9783111
Botswana	BWA	2001	11262.898	1761940	12.089016
Botswana	BWA	2002	11725.56	1795137	14.205095
Botswana	BWA	2003	12054.874	1826866	17.078451
Botswana	BWA	2004	12166.467	1859087	13.931584
Botswana	BWA	2005	12494.217	1892819	15.373992
Botswana	BWA	2006	13287.226	1928714	13.532407
Botswana	BWA	2007	13783.38	1966980	14.235042
Botswana	BWA	2008	13945.599	2007322	13.998765
Botswana	BWA	2009	11729.565	2048997	14.104462
Botswana	BWA	2010	12653.371	2091666	14.486071
Botswana	BWA	2020	13545.674	2546404	8.678912
Botswana	BWA	2021	14840.913	2588424	10.546963
Brazil	BRA	1990	10401.843	150706448	19.442558
Brazil	BRA	1991	10328.957	153336448	18.357327
Brazil	BRA	1992	10103.788	155900784	16.656002
Brazil	BRA	1993	10431.409	158440864	17.680256
Brazil	BRA	1994	10867.751	160980480	18.543499
Brazil	BRA	1995	11151.191	163515328	20.793213
Brazil	BRA	1996	11224.399	166037120	23.424883
Brazil	BRA	1997	11432.65	168546704	24.0331
Brazil	BRA	1998	11304.097	171039808	24.526455
Brazil	BRA	1999	11196.839	173486272	24.73625
Brazil	BRA	2000	11529.486	175873712	25.79976
Brazil	BRA	2001	11536.364	178211888	26.90898
Brazil	BRA	2002	11739.432	180476688	27.543724
Brazil	BRA	2003	11733.411	182629280	27.960468
Brazil	BRA	2004	12268.664	184722048	26.19828
Brazil	BRA	2005	12520.855	186797344	25.478415
Brazil	BRA	2006	12877.444	188820688	26.037931
Brazil	BRA	2007	13518.848	190779456	25.018942
Brazil	BRA	2008	14067.946	192672320	26.020863
Brazil	BRA	2009	13916.963	194517552	26.455711
Brazil	BRA	2010	14824.741	196353504	26.630033
Brazil	BRA	2011	15271.47	198185296	26.355639
Brazil	BRA	2012	15425.353	199977712	28.197144
Brazil	BRA	2013	15751.484	201721776	28.179903
Brazil	BRA	2014	15695.644	203459648	29.358646
Brazil	BRA	2015	15011.577	205188208	28.356405
Brazil	BRA	2016	14402.494	206859584	29.589155
Brazil	BRA	2017	14477.861	208504960	30.593037
Brazil	BRA	2018	14619.591	210166592	26.636013
Brazil	BRA	2019	14685.128	211782880	20.810465
Brazil	BRA	2020	14021.958	213196304	22.384066
British Virgin Islands	VGB	1990		15646	6.4034834
British Virgin Islands	VGB	1991		16111	0
British Virgin Islands	VGB	1992		16497	0
British Virgin Islands	VGB	1993		16875	0
British Virgin Islands	VGB	1994		17275	0
British Virgin Islands	VGB	1995		17693	11.315738
British Virgin Islands	VGB	1996		18144	11.037223
British Virgin Islands	VGB	1999		19610	5.1056876
British Virgin Islands	VGB	2001		20685	4.841091
British Virgin Islands	VGB	2002		21308	4.6975923
British Virgin Islands	VGB	2003		22004	9.09856
British Virgin Islands	VGB	2004		22740	17.609121
British Virgin Islands	VGB	2006		24344	8.222839
Brunei	BRN	1996	72320.984	306210	2.9392939
Brunei	BRN	1997	69660.19	313224	2.554156
Brunei	BRN	1998	67770.17	320156	1.2494045
Brunei	BRN	1999	68366.664	327058	1.2230752
Brunei	BRN	2000	68865.79	333937	1.1978683
Brunei	BRN	2003	71331.75	354049	0.84735113
Brunei	BRN	2004	70415.42	360472	0.5548458
Brunei	BRN	2005	69482.38	366728	0.5453789
Brunei	BRN	2006	71352.88	372814	0.8047038
Brunei	BRN	2007	70342.41	378761	0.79208237
Brunei	BRN	2008	67934.06	384579	0.26003203
Brunei	BRN	2009	65753.41	390322	0.76861787
Brunei	BRN	2010	66484.24	396064	0.25249177
Brunei	BRN	2011	68037.52	401515	0.24906228
Brunei	BRN	2012	67792.76	406637	0.98368555
Brunei	BRN	2013	65534.684	411704	0.48578766
Bulgaria	BGR	1990	12509.962	8767778	2.5890255
Bulgaria	BGR	1991	11567.453	8721659	4.29964
Bulgaria	BGR	1992	10842.027	8668545	5.329617
Bulgaria	BGR	1993	10767.086	8611541	5.690042
Bulgaria	BGR	1994	11000.124	8548469	5.755419
Bulgaria	BGR	1995	11365.372	8477584	5.827135
Bulgaria	BGR	1996	12018.81	8401382	5.213432
Bulgaria	BGR	1997	10385.342	8318965	4.784249
Bulgaria	BGR	1998	10851.023	8234934	4.6266346
Bulgaria	BGR	1999	9995.847	8162298	4.006223
Bulgaria	BGR	2000	10506.14	8097694	4.099934
Bulgaria	BGR	2001	11127.175	8034863	3.833296
Bulgaria	BGR	2002	12039.07	7974804	3.1975684
Bulgaria	BGR	2003	12770.331	7917745	3.1195772
Bulgaria	BGR	2004	13704.788	7865314	3.1022274
Bulgaria	BGR	2005	14782.738	7815221	2.546313
Bulgaria	BGR	2006	15908.718	7766040	2.3950443
Bulgaria	BGR	2007	17092.562	7719035	2.2930326
Bulgaria	BGR	2008	18268.04	7674912	2.2410676
Bulgaria	BGR	2009	17770.709	7634737	1.9647046
Bulgaria	BGR	2010	18163.873	7592271	1.9493505
Bulgaria	BGR	2011	18664.834	7543128	1.6969084
Bulgaria	BGR	2012	18914.984	7488347	1.8829263
Bulgaria	BGR	2013	18914.525	7431169	1.4667951
Bulgaria	BGR	2014	19206.262	7372142	1.5192329
Bulgaria	BGR	2015	19991.818	7309255	1.7238423
Bulgaria	BGR	2016	20744.523	7245982	1.0902605
Bulgaria	BGR	2017	21473.805	7182430	1.4340553
Bulgaria	BGR	2018	22210.123	7117424	1.2926013
Bulgaria	BGR	2019	23270.225	7052536	1.1768823
Bulgaria	BGR	2020	22483.598	6979181	0.9886556
Bulgaria	BGR	2021	24398.13	6885864	1.2779799
Burundi	BDI	2012	814.3208	9795479	5.1043954
Burundi	BDI	2013	824.61053	10149583	5.123366
Burundi	BDI	2014	831.29486	10494920	5.3740325
Burundi	BDI	2015	781.5793	10727153	4.2975073
Burundi	BDI	2016	764.3366	10903329	5.82391
Cambodia	KHM	1992		9718217	4.414391
Cambodia	KHM	1993	1716.841	10243554	5.847582
Cambodia	KHM	1994	1077.8984	10636353	2.8487208
Cambodia	KHM	1995	1153.9265	10919528	3.6356883
Cambodia	KHM	1996	1193.2308	11182613	4.8468103
Cambodia	KHM	1997	1214.0117	11431578	2.7730227
Cambodia	KHM	1998	1244.981	11669087	6.7957387
Cambodia	KHM	1999	1376.0468	11899010	4.8827605
Cambodia	KHM	2000	1486.107	12118844	4.711672
Cambodia	KHM	2001	1578.6277	12338198	3.2987006
Cambodia	KHM	2002	1652.5381	12561783	3.3832788
Cambodia	KHM	2003	1761.4211	12787714	3.980384
Cambodia	KHM	2004	1909.4185	13016377	3.9258256
Cambodia	KHM	2005	2124.8374	13246588	3.3820043
Cambodia	KHM	2006	2313.3303	13477781	2.967848
Cambodia	KHM	2007	2505.5203	13714798	2.8655195
Cambodia	KHM	2008	2629.259	13943897	2.388143
Cambodia	KHM	2009	2592.1555	14155742	2.338274
Cambodia	KHM	2010	2706.9917	14363534	2.3044472
Cambodia	KHM	2011	2856.5308	14573894	1.8389057
Cameroon	CMR	2000	2937.992	15091598	3.041428
Cameroon	CMR	2001	2985.578	15493256	4.873089
Cameroon	CMR	2002	3036.7678	15914029	6.478559
Cameroon	CMR	2003	3116.1528	16354324	6.126819
Cameroon	CMR	2008	3308.3198	18777082	4.1326976
Cameroon	CMR	2009	3298.4075	19319276	6.609979
Cameroon	CMR	2010	3298.6245	19878044	5.025647
Cameroon	CMR	2011	3314.8982	20448880	4.0833545
Cameroon	CMR	2012	3371.9756	21032684	4.1839643
Cameroon	CMR	2015	3614.7556	23012650	3.741421
Cameroon	CMR	2016	3667.3228	23711626	3.3190465
Cameroon	CMR	2017	3691.0947	24393182	4.1159043
Cameroon	CMR	2020	3665.5105	26491090	4.5373755
Canada	CAN	1990		27657206	2.3755112
Canada	CAN	1991		28015762	2.6913424
Canada	CAN	1992		28347644	2.5857532
Canada	CAN	1993		28668168	2.1836066
Canada	CAN	1994		28981190	2.0565064
Canada	CAN	1995		29289430	2.0041366
Canada	CAN	1996		29593856	2.142337
Canada	CAN	1997	36910.477	29882752	1.9609975
Canada	CAN	1998	38031.625	30144816	1.8543822
Canada	CAN	1999	39671.383	30399776	1.7730393
Canada	CAN	2000	41338.65	30683316	1.7794689
Canada	CAN	2001	41623.95	31002768	1.7869376
Canada	CAN	2002	42416.41	31322400	1.8580953
Canada	CAN	2003	42793.08	31619456	1.736273
Canada	CAN	2004	43704.414	31911670	1.9585313
Canada	CAN	2005	44680.797	32215914	2.061093
Canada	CAN	2006	45396.84	32531864	1.8689367
Canada	CAN	2007	45888.477	32862458	1.8166627
Canada	CAN	2008	45851.63	33218542	1.8483654
Canada	CAN	2009	44003.617	33593920	1.815805
Canada	CAN	2010	44861.523	33963416	1.6400001
Canada	CAN	2011	45822.598	34323536	1.774293
Canada	CAN	2012	46126.516	34691876	1.582503
Canada	CAN	2013	46704.76	35063696	1.4516441
Canada	CAN	2014	47564.61	35404616	1.4828578
Canada	CAN	2015	47522.14	35732120	1.7099458
Canada	CAN	2016	47457.586	36113532	1.7057317
Canada	CAN	2017	48317.176	36554344	1.8192091
Canada	CAN	2018	48962.48	37035260	1.7874861
Canada	CAN	2019	49171.51	37522584	1.8362274
Canada	CAN	2020	46064.254	37888704	2.0032356
Canada	CAN	2021	47892.945	38155012	2.0652595
Cape Verde	CPV	2003	4064.38	480095	3.1244206
Cape Verde	CPV	2004	4419.0527	486591	4.3158107
Cape Verde	CPV	2005	4664.659	492841	8.928073
Cape Verde	CPV	2006	4975.9185	498895	7.015659
Cape Verde	CPV	2013	5993.119	539949	10.001111
Cape Verde	CPV	2014	5961.996	546083	11.903105
Cape Verde	CPV	2015	5955.607	552169	8.330828
Cape Verde	CPV	2016	6166.314	558399	11.103261
Cape Verde	CPV	2017	6320.3423	564959	6.7262115
Cape Verde	CPV	2018	6534.4604	571209	5.4271564
Cape Verde	CPV	2019	6835.0786	577037	5.718935
Cape Verde	CPV	2020	5768.5386	582646	6.1787724
Cayman Islands	CYM	1990		26050	7.6841803
Cayman Islands	CYM	1991		27362	7.315155
Cayman Islands	CYM	1992		28701	3.487176
Cayman Islands	CYM	1993		30061	6.658122
Cayman Islands	CYM	1994		31439	6.365879
Cayman Islands	CYM	1995		32823	6.0971894
Cayman Islands	CYM	1996		34216	2.9245324
Cayman Islands	CYM	1997		35603	5.6212935
Cayman Islands	CYM	1998		36969	2.7066164
Cayman Islands	CYM	1999		38319	0
Cayman Islands	CYM	2000		39683	10.08611
Cayman Islands	CYM	2001		41073	4.871573
Cayman Islands	CYM	2002		42480	0
Cayman Islands	CYM	2003		43881	6.8395553
Cayman Islands	CYM	2004		45311	11.040818
Cayman Islands	CYM	2005		46750	6.4203396
Cayman Islands	CYM	2006	84778.38	48199	2.0756793
Cayman Islands	CYM	2007	84870.016	49666	4.028441
Cayman Islands	CYM	2008	82125.12	51140	7.824267
Cayman Islands	CYM	2009	74068.88	52620	15.208692
Cayman Islands	CYM	2010	70095.9	54095	16.644012
Cayman Islands	CYM	2013	67537.55	58232	8.589294
Cayman Islands	CYM	2014	67762.36	59580	8.394966
Cayman Islands	CYM	2017	69534.77	63601	4.718391
Cayman Islands	CYM	2018	71046.02	64904	10.788484
Cayman Islands	CYM	2019	72402.836	66152	3.024163
Cayman Islands	CYM	2020	67093.41	67327	4.456957
Chile	CHL	2003	16636.654	15859114	3.2347336
Chile	CHL	2005	18415.756	16175315	3.5609825
Chile	CHL	2006	19339.488	16334573	3.6119704
Chile	CHL	2007	20140.53	16495543	3.734343
Chile	CHL	2008	20695.562	16661463	3.529102
Chile	CHL	2009	20255.1	16833450	3.742549
Chile	CHL	2010	21225.104	17004166	3.181574
Chile	CHL	2011	22323.723	17173568	3.7033644
Chile	CHL	2012	23467.979	17341770	2.5026278
Chile	CHL	2013	24011.592	17509926	3.175342
Chile	CHL	2014	24197.184	17687108	2.4763799
Chile	CHL	2015	24464.746	17870122	2.3446956
Chile	CHL	2016	24599.375	18083880	3.428468
Chile	CHL	2017	24546.912	18368582	4.240938
Chile	CHL	2018	25071.99	18701452	4.4114227
Chile	CHL	2019	24816.611	19039484	3.9444344
Chile	CHL	2020	23017.69	19300318	4.797849
Chile	CHL	2021	25449.13	19493184	3.6320386
China	CHN	1995	2391.477	1218144384	2.2457106
China	CHN	1996	2601.3635	1228298880	2.0687962
China	CHN	1997	2812.7112	1237801472	2.1061537
China	CHN	2002	4024.3557	1280926080	2.0513282
China	CHN	2003	4400.825	1288873344	1.8925831
China	CHN	2004	4817.212	1296816768	1.9055121
China	CHN	2005	5334.6465	1304887552	1.5917081
China	CHN	2006	5979.7817	1313086592	1.3687598
China	CHN	2007	6795.174	1321513216	1.2197381
China	CHN	2008	7412.8745	1330167168	1.1134691
China	CHN	2009	8069.3545	1339125632	1.0952669
China	CHN	2010	8884.588	1348191360	0.9946659
China	CHN	2011	9680.098	1357095424	0.8853467
China	CHN	2012	10370.727	1366560768	0.82586884
China	CHN	2013	11101.938	1376100352	0.77319944
China	CHN	2014	11851.404	1385189632	0.72791475
China	CHN	2015	12612.352	1393715456	0.66010606
China	CHN	2016	13399.138	1401889664	0.615883
China	CHN	2017	14243.532	1410275968	0.5665558
China	CHN	2018	15133.996	1417069440	0.53102547
China	CHN	2019	15977.764	1421864064	0.5189666
China	CHN	2020	16296.779	1424929792	0.50227034
Colombia	COL	1990	8434.959	32601396	74.628716
Colombia	COL	1991	8430.223	33272632	85.42758
Colombia	COL	1992	8598.992	33939044	83.043015
Colombia	COL	1993	8885.187	34614732	82.16443
Colombia	COL	1994	9220.502	35295460	76.72092
Colombia	COL	1995	9518.26	35970104	62.054317
Colombia	COL	1996	9538.272	36632576	63.741085
Colombia	COL	1997	9691.028	37291948	62.211826
Colombia	COL	1998	9578.656	37944416	60.849537
Colombia	COL	1999	9023.621	38585040	63.12033
Colombia	COL	2000	9138.319	39215136	67.6754
Colombia	COL	2001	9146.405	39837876	69.88325
Colombia	COL	2002	9232.627	40454056	70.170975
Colombia	COL	2003	9453.328	41057688	57.29256
Colombia	COL	2004	9816.277	41648272	48.525425
Colombia	COL	2005	10150.708	42220944	42.895775
Colombia	COL	2006	10692.728	42772912	40.86465
Colombia	COL	2007	11272.578	43306592	39.712208
Colombia	COL	2008	11507.525	43815316	36.836437
Colombia	COL	2009	11507.717	44313916	35.693077
Colombia	COL	2010	11890.203	44816104	34.494293
Colombia	COL	2011	12578.016	45308896	35.59345
Colombia	COL	2012	12934.966	45782420	35.90898
Colombia	COL	2013	13465.075	46237928	33.35357
Colombia	COL	2014	13938.231	46677944	28.585234
Colombia	COL	2015	14215.688	47119728	27.128765
Colombia	COL	2016	14358.168	47625960	26.040422
Colombia	COL	2017	14334.915	48351668	25.434488
Colombia	COL	2018	14426.435	49276968	26.231325
Colombia	COL	2019	14616.135	50187404	25.753473
Colombia	COL	2020	13387.701	50930656	24.242764
Colombia	COL	2021	14648.592	51516560	27.484365
Cook Islands	COK	2012		18029	3.489514
Costa Rica	CRI	1990	9810.552	3158257	4.4011664
Costa Rica	CRI	1991	9781.46	3239419	4.0748105
Costa Rica	CRI	1992	10416.108	3321943	4.8164635
Costa Rica	CRI	1993	10882.049	3405376	4.6984587
Costa Rica	CRI	1994	11100.709	3489158	5.216167
Costa Rica	CRI	1995	11290.96	3572855	5.1499414
Costa Rica	CRI	1996	11182.4795	3656235	5.1692533
Costa Rica	CRI	1997	11532.463	3739425	5.615842
Costa Rica	CRI	1998	12092.476	3821428	5.861693
Costa Rica	CRI	1999	12343.711	3901431	6.279749
Costa Rica	CRI	2000	12570.696	3979189	6.257551
Costa Rica	CRI	2001	12771.951	4053223	6.340634
Costa Rica	CRI	2002	12986.001	4122628	6.2581515
Costa Rica	CRI	2003	13333.217	4188609	7.1622796
Costa Rica	CRI	2004	13713.009	4252803	6.5838985
Costa Rica	CRI	2005	14049.909	4315894	7.7620196
Costa Rica	CRI	2006	14864.781	4378170	8.017045
Costa Rica	CRI	2007	15861.875	4440023	8.310775
Costa Rica	CRI	2008	16385.002	4501921	11.372923
Costa Rica	CRI	2009	16024.03	4563131	11.505267
Costa Rica	CRI	2010	16667.016	4622250	11.40137
Costa Rica	CRI	2011	17186.45	4679927	10.128365
Costa Rica	CRI	2012	17809.941	4736593	8.592673
Costa Rica	CRI	2013	18044.945	4791541	8.577627
Costa Rica	CRI	2014	18480.652	4844293	9.846647
Costa Rica	CRI	2015	18956.191	4895241	11.378396
Costa Rica	CRI	2016	19553.6	4945205	11.688089
Costa Rica	CRI	2017	20168.22	4993849	12.074873
Costa Rica	CRI	2018	20503.277	5040738	11.605453
Costa Rica	CRI	2019	20818.062	5084527	11.0728
Costa Rica	CRI	2020	19824.348	5123107	11.126065
Costa Rica	CRI	2021	21199.281	5153959	11.40871
Croatia	HRV	1990		4873705	2.8110023
Croatia	HRV	1991		4844526	9.020497
Croatia	HRV	1992		4798318	8.065321
Croatia	HRV	1993		4792409	4.5488667
Croatia	HRV	1994		4819431	2.9671586
Croatia	HRV	1995	15073.547	4807100	3.4532254
Croatia	HRV	1996	16237.305	4758624	2.5637639
Croatia	HRV	1997	17323.97	4711373	2.504578
Croatia	HRV	1998	17737.672	4659937	2.2532516
Croatia	HRV	1999	17681.547	4605329	2.4102511
Croatia	HRV	2000	18368.258	4548438	2.2205446
Croatia	HRV	2001	19675.709	4506760	1.7973005
Croatia	HRV	2002	20797.479	4482874	1.6284217
Croatia	HRV	2003	21948.346	4461141	1.5466903
Croatia	HRV	2004	22853.732	4443351	1.86796
Croatia	HRV	2005	23797.303	4429687	1.535099
Croatia	HRV	2006	24954.39	4417562	1.6751331
Croatia	HRV	2007	26208.113	4405542	1.4073216
Croatia	HRV	2008	26735.941	4393666	1.6159633
Croatia	HRV	2009	24838.78	4382142	1.1181778
Croatia	HRV	2010	24590.521	4368680	1.4191923
Croatia	HRV	2011	24654.197	4351838	1.1259601
Croatia	HRV	2012	24153.059	4331592	1.1773956
Croatia	HRV	2013	24124.064	4308854	1.0675694
Croatia	HRV	2014	24118.531	4283968	0.8403416
Croatia	HRV	2015	24931.486	4254821	0.86960304
Croatia	HRV	2016	25999.834	4223748	1.041728
Croatia	HRV	2017	27211.824	4192468	1.0972061
Croatia	HRV	2018	28225.002	4160488	0.57685584
Croatia	HRV	2019	29352.79	4129749	0.79907954
Croatia	HRV	2020	26950.719	4096872	0.97635525
Croatia	HRV	2021	31635.824	4060139	0.81278074
Cuba	CUB	1992		10783745	6.240873
Cuba	CUB	1993		10840934	7.3978868
Cuba	CUB	1994		10887204	8.275768
Cuba	CUB	1995		10926708	7.7974114
Cuba	CUB	1996		10963036	6.6769857
Cuba	CUB	1997		10998130	6.792064
Cuba	CUB	1998		11033762	7.413612
Cuba	CUB	1999		11070093	5.501308
Cuba	CUB	2000		11105799	5.2855306
Cuba	CUB	2001		11139130	5.4313054
Cuba	CUB	2002		11170054	5.9176097
Cuba	CUB	2003		11199215	5.7325435
Cuba	CUB	2004		11225296	5.8795786
Cuba	CUB	2005		11246113	6.082101
Cuba	CUB	2006		11260636	5.1151667
Cuba	CUB	2007		11269890	5.0399795
Cuba	CUB	2008		11276607	4.5669756
Cuba	CUB	2009		11283184	5.0074515
Cuba	CUB	2010		11290420	4.4728193
Cuba	CUB	2011		11298713	4.726203
Cuba	CUB	2012		11309292	5.4910607
Cuba	CUB	2013		11321583	5.953233
Cuba	CUB	2014		11332030	5.2947283
Cuba	CUB	2015		11339888	5.458605
Cuba	CUB	2016		11342012	5.043197
Cuba	CUB	2017		11336405	4.5517077
Cuba	CUB	2018		11328243	4.334299
Cuba	CUB	2019		11316699	4.4182506
Curacao	CUW	2001	29474.59	140643	7.110808
Curacao	CUW	2002	29555.438	141394	27.584743
Curacao	CUW	2003	29035.652	143121	30.047237
Curacao	CUW	2004	28598.566	145090	28.259686
Curacao	CUW	2005	28067.078	147275	17.655487
Curacao	CUW	2006	27802.979	149671	12.02694
Curacao	CUW	2007	27932.588	152135	17.091825
Cyprus	CYP	1990	25237.115	788501	0.6341154
Cyprus	CYP	1991	24774.078	799067	0.12514697
Cyprus	CYP	1992	26391.29	810435	0.24678227
Cyprus	CYP	1993	25941.945	825993	0.6053375
Cyprus	CYP	1994	26910.15	844452	0.8289478
Cyprus	CYP	1995	28636.582	862419	1.043578
Cyprus	CYP	1996	28535.67	880064	1.136288
Cyprus	CYP	1997	28877.021	897476	0.66854566
Cyprus	CYP	1998	30268.242	914667	0.7653117
Cyprus	CYP	1999	31427.395	931612	1.0734221
Cyprus	CYP	2000	32949.79	948238	0.8436705
Cyprus	CYP	2001	33884.945	964838	0.72551644
Cyprus	CYP	2002	34745.984	982202	0.20362565
Cyprus	CYP	2004	36505.75	1018688	1.5706531
Cyprus	CYP	2005	37730.066	1037070	1.9285259
Cyprus	CYP	2006	38854.914	1055445	1.4212109
Cyprus	CYP	2007	39975.53	1073875	1.2105714
Cyprus	CYP	2008	40405.895	1092402	0.82388157
Cyprus	CYP	2009	38542.918	1110979	1.710211
Cyprus	CYP	2010	38405.41	1129693	0.7081617
Cyprus	CYP	2011	37593.93	1145090	0.7859672
Cyprus	CYP	2012	35749.05	1156556	1.9021984
Cyprus	CYP	2013	33471.805	1166972	1.0283054
Cyprus	CYP	2014	33241.19	1176997	0.9345834
Cyprus	CYP	2015	34573.973	1187286	1.263392
Cyprus	CYP	2016	36678.098	1197889	1.0852493
Cyprus	CYP	2017	38421.97	1208527	0.5792194
Cyprus	CYP	2018	40099.836	1218834	1.2306874
Cyprus	CYP	2019	41746.918	1228840	1.2206669
Cyprus	CYP	2020	39471.582	1237540	1.212085
Cyprus	CYP	2021	41701.703	1244193	1.2859793
Czechia	CZE	1994	21356.312	10321309	2.0055609
Czechia	CZE	1995	22758.598	10311702	1.7067988
Czechia	CZE	1996	23756.979	10295653	1.6803211
Czechia	CZE	1997	23659.32	10279042	1.8192352
Czechia	CZE	1998	23597.307	10263837	1.6952732
Czechia	CZE	1999	23948.385	10249145	1.6781884
Czechia	CZE	2000	24976.506	10234712	1.8661984
Czechia	CZE	2001	25833.414	10230273	1.3196125
Czechia	CZE	2002	26289.627	10238170	1.3576645
Czechia	CZE	2003	27239.559	10248039	1.5905484
Czechia	CZE	2004	28542.254	10261003	1.3059157
Czechia	CZE	2005	30384.447	10280122	1.0505722
Czechia	CZE	2006	32352.812	10304822	1.2615461
Czechia	CZE	2007	33956.246	10337831	1.2188246
Czechia	CZE	2008	34580.44	10378586	1.0984159
Czechia	CZE	2009	32782.613	10421515	0.90198064
Czechia	CZE	2010	33483.137	10464750	0.98425674
Czechia	CZE	2011	34002.19	10496379	0.8193302
Czechia	CZE	2012	33688.1	10511065	0.9989473
Czechia	CZE	2013	33661.47	10514547	0.85595655
Czechia	CZE	2014	34386.703	10517178	0.7701683
Czechia	CZE	2015	36168.418	10523801	0.83620006
Czechia	CZE	2016	37014.96	10527584	0.6174252
Czechia	CZE	2017	38824.887	10531315	0.62670296
Czechia	CZE	2019	40989.727	10536876	0.9205769
Czechia	CZE	2020	38639.98	10530951	0.73117787
Czechia	CZE	2021	40740.992	10510748	0.44716123
Denmark	DNK	1990	39027.98	5144626	0.7969485
Denmark	DNK	1991	39469.324	5158325	1.3182573
Denmark	DNK	1992	40108.89	5175466	1.1979591
Denmark	DNK	1993	39979.758	5193776	1.367021
Denmark	DNK	1994	41969.688	5213801	1.4384903
Denmark	DNK	1995	43015.676	5235205	1.1269873
Denmark	DNK	1996	44013.387	5256002	1.2937577
Denmark	DNK	1997	45260.137	5277385	1.6674936
Denmark	DNK	1998	46096.37	5298991	0.9247042
Denmark	DNK	1999	47298.54	5319856	0.97747046
Denmark	DNK	2000	48907.01	5340662	1.0860091
Denmark	DNK	2001	49133.223	5360753	0.9700138
Denmark	DNK	2002	49204.9	5378700	0.89240944
Denmark	DNK	2010	50825.414	5550850	0.7566411
Denmark	DNK	2011	51293.207	5576016	0.8249618
Denmark	DNK	2012	51216.31	5600955	0.83914196
Denmark	DNK	2013	51479.266	5625393	0.853275
Denmark	DNK	2014	52048.336	5650654	1.3095833
Denmark	DNK	2015	52892.645	5677795	1.0919731
Denmark	DNK	2016	54185.008	5706856	0.9812757
Denmark	DNK	2017	55356.68	5737286	1.2375193
